"","TimeBodyAccelerationMagnitudeMean","TimeBodyAccelerationMagnitudeStandardDeviation","TimeGravityAccelerationMagnitudeMean","TimeGravityAccelerationMagnitudeStandardDeviation","TimeBodyAccelerationJerkMagnitudeMean","TimeBodyAccelerationJerkMagnitudeStandardDeviation","TimeBodyGyroMagnitudeMean","TimeBodyGyroMagnitudeStandardDeviation","TimeBodyGyroJerkMagnitudeMean","TimeBodyGyroJerkMagnitudeStandardDeviation","FrequencyBodyAccelerationMagnitudeMean","FrequencyBodyAccelerationMagnitudeStandardDeviation","FrequencyBodyBodyAccelerationJerkMagnitudeMean","FrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation","FrequencyBodyBodyGyroMagnitudeMean","FrequencyBodyBodyGyroMagnitudeStandardDeviation","FrequencyBodyBodyGyroJerkMagnitudeMean","FrequencyBodyBodyGyroJerkMagnitudeStandardDeviation","Activity","Subject"
"1593",0.020635272,0.1299879,0.020635272,0.1299879,-0.17700676,-0.03534408,-0.070652986,-0.10755419,-0.35943455,-0.33398247,0.06065366,-0.0087637277,-0.11543015,0.051575047,-0.14126536,-0.23830054,-0.30019525,-0.42906478,"WALKING_DOWNSTAIRS",7
"1594",0.16715891,0.2474735,0.16715891,0.2474735,-0.027877583,0.17274904,0.064514361,-0.043861581,-0.24660066,-0.15652561,0.20578785,0.076010217,0.17149574,0.16778927,-0.035603048,-0.21809333,-0.14693746,-0.22954541,"WALKING_DOWNSTAIRS",7
"1595",0.19385206,0.22893862,0.19385206,0.22893862,0.029019112,0.29328243,-0.077751626,-0.057960212,-0.20440994,-0.053881354,0.24608041,0.027869022,0.22651247,0.36440498,0.01215914,-0.28303952,-0.011888437,-0.18201834,"WALKING_DOWNSTAIRS",7
"1596",0.20974639,0.1739657,0.20974639,0.1739657,-0.00076881573,0.19142602,-0.11368945,-0.22174,-0.25386477,-0.22138802,0.22089938,-0.036112715,0.17369604,0.20712311,-0.16008268,-0.41160455,-0.20941893,-0.29274748,"WALKING_DOWNSTAIRS",7
"1597",0.11726936,0.22422813,0.11726936,0.22422813,-0.07986715,0.10305599,-0.11654996,-0.28405146,-0.32920892,-0.20917922,0.31695396,-0.021909624,0.078447577,0.12673348,-0.22272975,-0.46296329,-0.24508654,-0.21668014,"WALKING_DOWNSTAIRS",7
"1598",0.039943309,0.21876894,0.039943309,0.21876894,-0.13005792,0.14025113,-0.15461455,-0.19614834,-0.3529996,-0.15542925,0.30876482,-0.024486183,0.093602218,0.1889462,-0.22469072,-0.31480253,-0.17950915,-0.18232301,"WALKING_DOWNSTAIRS",7
"1599",-0.0041513819,-0.24584609,-0.0041513819,-0.24584609,-0.35642901,-0.42967886,-0.065933832,-0.31165231,-0.61821056,-0.66104336,-0.25536559,-0.35750439,-0.39176347,-0.48555647,-0.42858509,-0.35266335,-0.65135648,-0.69729501,"WALKING_UPSTAIRS",7
"1600",-0.11726314,-0.37135969,-0.11726314,-0.37135969,-0.41674085,-0.5363232,-0.25140274,-0.36525143,-0.63160564,-0.72519773,-0.39043152,-0.45813593,-0.47897385,-0.62446117,-0.49367707,-0.39130075,-0.70575702,-0.7717603,"WALKING_UPSTAIRS",7
"1601",-0.20634674,-0.42648998,-0.20634674,-0.42648998,-0.45578206,-0.5594857,-0.20516518,-0.3309443,-0.65170952,-0.70129984,-0.43200622,-0.51204842,-0.5007385,-0.65040249,-0.45823207,-0.36298412,-0.69296961,-0.7339692,"WALKING_UPSTAIRS",7
"1602",-0.20599156,-0.30171958,-0.20599156,-0.30171958,-0.44522304,-0.40755903,-0.25265973,-0.33113526,-0.67960346,-0.66901029,-0.32500211,-0.39708075,-0.40246143,-0.4177205,-0.54583989,-0.31951713,-0.66088925,-0.70380877,"WALKING_UPSTAIRS",7
"1603",-0.21810156,-0.25036454,-0.21810156,-0.25036454,-0.45546219,-0.33993315,-0.43692926,-0.59684786,-0.698566,-0.69920576,-0.30072528,-0.33974428,-0.32768322,-0.35993919,-0.62663635,-0.64533392,-0.706388,-0.71048884,"WALKING_UPSTAIRS",7
"1604",-0.19390064,-0.30772084,-0.19390064,-0.30772084,-0.47685545,-0.41177326,-0.31239304,-0.4751672,-0.66404317,-0.68368944,-0.43255344,-0.35390168,-0.43377416,-0.38807723,-0.56141596,-0.50801042,-0.66122156,-0.73862926,"WALKING_UPSTAIRS",7
"1605",-0.18474623,-0.28297763,-0.18474623,-0.28297763,-0.44660743,-0.40668881,-0.22410328,-0.48004939,-0.63780458,-0.63555402,-0.32937483,-0.36927954,-0.41579747,-0.39831782,-0.57406456,-0.50764685,-0.61954822,-0.68444379,"WALKING_UPSTAIRS",7
"1606",-0.2413167,-0.31986951,-0.2413167,-0.31986951,-0.46158587,-0.43215228,-0.30509103,-0.49371843,-0.66372134,-0.61814946,-0.31740622,-0.4266264,-0.39689478,-0.48369091,-0.53923005,-0.54862708,-0.62816657,-0.63035207,"WALKING_UPSTAIRS",7
"1607",-0.27627233,-0.32685563,-0.27627233,-0.32685563,-0.51123353,-0.39944882,-0.35171643,-0.52740102,-0.68631205,-0.59887876,-0.3921486,-0.39705308,-0.36613708,-0.44806522,-0.59678129,-0.56179919,-0.63899285,-0.57782227,"WALKING_UPSTAIRS",7
"1608",-0.019474229,-0.29547526,-0.019474229,-0.29547526,-0.35318924,-0.38376289,-0.060527758,-0.23138052,-0.57815492,-0.58453133,-0.21156064,-0.45704019,-0.36439085,-0.41320409,-0.41504546,-0.24798369,-0.56935162,-0.63561478,"WALKING_UPSTAIRS",7
"1609",-0.09942931,-0.21439262,-0.09942931,-0.21439262,-0.31438377,-0.38577112,-0.24860218,-0.34285081,-0.60710195,-0.61275589,-0.13730596,-0.38340502,-0.34201211,-0.45024966,-0.43345701,-0.39421836,-0.59486667,-0.66415083,"WALKING_UPSTAIRS",7
"1610",-0.13386109,-0.15711764,-0.13386109,-0.15711764,-0.36825787,-0.42219655,-0.20621666,-0.298816,-0.61711565,-0.63512161,-0.14290013,-0.29612311,-0.3982478,-0.45738212,-0.44921738,-0.32311498,-0.64360484,-0.64807268,"WALKING_UPSTAIRS",7
"1611",-0.22500838,-0.20622218,-0.22500838,-0.20622218,-0.45108683,-0.44626024,-0.20049126,-0.3317636,-0.62191217,-0.64426761,-0.28130408,-0.28992418,-0.41348801,-0.49459366,-0.49363658,-0.34518558,-0.63682844,-0.67957491,"WALKING_UPSTAIRS",7
"1612",-0.25950517,-0.35042532,-0.25950517,-0.35042532,-0.47856635,-0.48012892,-0.28188685,-0.55620363,-0.65905149,-0.71091104,-0.39837374,-0.42542197,-0.47377483,-0.49131862,-0.61450478,-0.59280881,-0.70557498,-0.73736072,"WALKING_UPSTAIRS",7
"1613",-0.22059119,-0.36773873,-0.22059119,-0.36773873,-0.4783275,-0.49776582,-0.33301321,-0.52665991,-0.69091781,-0.77121174,-0.38100232,-0.45818064,-0.46325997,-0.54866083,-0.59705693,-0.56068445,-0.74727411,-0.82268827,"WALKING_UPSTAIRS",7
"1614",-0.23747397,-0.35534449,-0.23747397,-0.35534449,-0.43337951,-0.4446261,-0.35178502,-0.47903968,-0.61479403,-0.63677383,-0.41172461,-0.42546066,-0.36595639,-0.56905504,-0.51970787,-0.54010631,-0.62461997,-0.67944324,"WALKING_UPSTAIRS",7
"1615",-0.27172817,-0.35474226,-0.27172817,-0.35474226,-0.4418585,-0.45371487,-0.29695219,-0.48174631,-0.59341447,-0.58858878,-0.38730413,-0.43698558,-0.41422455,-0.51218189,-0.50505992,-0.55438051,-0.58327478,-0.62482611,"WALKING_UPSTAIRS",7
"1616",0.032933353,-0.17135139,0.032933353,-0.17135139,-0.31982937,-0.33792085,-0.083815349,-0.24395173,-0.58100661,-0.65227528,-0.15925521,-0.30687687,-0.33362645,-0.34759317,-0.46339377,-0.24145228,-0.63130871,-0.70785611,"WALKING_UPSTAIRS",7
"1617",-0.03868405,-0.15995069,-0.03868405,-0.15995069,-0.28844113,-0.3550234,-0.2083847,-0.25918317,-0.54792238,-0.61521776,-0.19366449,-0.27192801,-0.31802602,-0.40898737,-0.37133377,-0.31145053,-0.60162923,-0.66186415,"WALKING_UPSTAIRS",7
"1618",-0.19168762,-0.28491989,-0.19168762,-0.28491989,-0.37650448,-0.40302214,-0.17367455,-0.28298264,-0.59658691,-0.65065655,-0.35048196,-0.36142674,-0.3974426,-0.41269378,-0.44906619,-0.30134416,-0.65447812,-0.66987909,"WALKING_UPSTAIRS",7
"1619",-0.21823447,-0.30441984,-0.21823447,-0.30441984,-0.40401781,-0.41228864,-0.19509145,-0.33500121,-0.61440791,-0.67811153,-0.37889246,-0.37365352,-0.3948214,-0.4380528,-0.49795478,-0.34727996,-0.64758287,-0.74829781,"WALKING_UPSTAIRS",7
"1620",-0.21460864,-0.34641498,-0.21460864,-0.34641498,-0.44321182,-0.48285638,-0.30582231,-0.53653509,-0.65018424,-0.71740095,-0.36282554,-0.43853971,-0.46517574,-0.50939213,-0.58712782,-0.58126803,-0.70832887,-0.75007374,"WALKING_UPSTAIRS",7
"1621",-0.19799947,-0.36428958,-0.19799947,-0.36428958,-0.45255567,-0.53987597,-0.2429238,-0.54460069,-0.6485714,-0.75253931,-0.4105047,-0.43808993,-0.52681177,-0.55951076,-0.58617435,-0.59381607,-0.74010326,-0.78771039,"WALKING_UPSTAIRS",7
"1622",-0.19491588,-0.33325875,-0.19491588,-0.33325875,-0.43849628,-0.50710154,-0.24752458,-0.53452594,-0.64013171,-0.72163577,-0.40806912,-0.39794736,-0.50052049,-0.51777297,-0.6020114,-0.56871794,-0.70041283,-0.77259746,"WALKING_UPSTAIRS",7
"1623",-0.25990598,-0.33703925,-0.25990598,-0.33703925,-0.4721416,-0.50654722,-0.29332593,-0.47794238,-0.67215948,-0.72811767,-0.34495671,-0.43524999,-0.48410939,-0.53960677,-0.58488453,-0.49840194,-0.71742157,-0.76144581,"WALKING_UPSTAIRS",7
"1624",-0.79620088,-0.65157659,-0.79620088,-0.65157659,-0.90468871,-0.84632287,-0.80190667,-0.71810974,-0.88817571,-0.83138631,-0.72738512,-0.66854323,-0.85462682,-0.83521653,-0.73751122,-0.75278695,-0.85519807,-0.8149373,"STANDING",8
"1625",-0.94118969,-0.9296108,-0.94118969,-0.9296108,-0.94732284,-0.93134053,-0.91370069,-0.91758035,-0.94249523,-0.90680635,-0.91822614,-0.94715203,-0.92798829,-0.93474175,-0.91335499,-0.93548366,-0.91197413,-0.90634263,"STANDING",8
"1626",-0.93696051,-0.95184707,-0.93696051,-0.95184707,-0.96305924,-0.96007527,-0.92330228,-0.90612929,-0.96126373,-0.93827262,-0.94926478,-0.9598457,-0.96071904,-0.95778288,-0.92263672,-0.91103132,-0.94189233,-0.93756249,"STANDING",8
"1627",-0.94356537,-0.94452789,-0.94356537,-0.94452789,-0.98142448,-0.9794139,-0.949509,-0.9174745,-0.9844991,-0.98298415,-0.96075509,-0.94392222,-0.97966548,-0.97750706,-0.9521815,-0.91211642,-0.98457073,-0.98170367,"STANDING",8
"1628",-0.95224977,-0.95707642,-0.95224977,-0.95707642,-0.99017049,-0.99021033,-0.97700935,-0.9783069,-0.99260055,-0.99027548,-0.96398666,-0.95876344,-0.98855474,-0.99172421,-0.98140662,-0.97963971,-0.99038757,-0.99039034,"STANDING",8
"1629",-0.96747163,-0.958126,-0.96747163,-0.958126,-0.99471013,-0.99474507,-0.98634087,-0.9896969,-0.99537472,-0.99640767,-0.98191346,-0.95316378,-0.99383003,-0.99496378,-0.99140443,-0.99002198,-0.99632612,-0.99640601,"STANDING",8
"1630",-0.98406819,-0.98536505,-0.98406819,-0.98536505,-0.99220364,-0.99091923,-0.98579562,-0.98329209,-0.99471259,-0.99597769,-0.98502652,-0.98682761,-0.98987471,-0.99087679,-0.98800075,-0.98283862,-0.99549256,-0.99673148,"STANDING",8
"1631",-0.98495812,-0.98594359,-0.98495812,-0.98594359,-0.99143331,-0.99162175,-0.98790849,-0.98303667,-0.9956287,-0.99644231,-0.9857875,-0.98719114,-0.99084989,-0.99103671,-0.98839047,-0.9822775,-0.99636427,-0.99641726,"STANDING",8
"1632",-0.99046396,-0.99271219,-0.99046396,-0.99271219,-0.99253973,-0.99240149,-0.9916563,-0.99120903,-0.99644278,-0.99617667,-0.99302547,-0.99264883,-0.99111945,-0.99281285,-0.99245197,-0.99160137,-0.99563389,-0.99704113,"STANDING",8
"1633",-0.98926142,-0.98866825,-0.98926142,-0.98866825,-0.99174648,-0.99236408,-0.98905121,-0.99038352,-0.99525376,-0.99557651,-0.98837055,-0.98962868,-0.99130591,-0.99278797,-0.99201024,-0.99064839,-0.99493122,-0.99665741,"STANDING",8
"1634",-0.99240021,-0.98970055,-0.99240021,-0.98970055,-0.99548886,-0.99772936,-0.98978803,-0.9931216,-0.99621043,-0.9966962,-0.99089666,-0.98945472,-0.99817133,-0.99558567,-0.99456388,-0.99304273,-0.99682594,-0.99633743,"STANDING",8
"1635",-0.99289941,-0.99558525,-0.99289941,-0.99558525,-0.99434412,-0.99268562,-0.99188738,-0.99366839,-0.99668399,-0.99743423,-0.99536622,-0.99555121,-0.99256568,-0.99143192,-0.99439177,-0.99402173,-0.99718403,-0.99765487,"STANDING",8
"1636",-0.99170777,-0.99237659,-0.99170777,-0.99237659,-0.99173458,-0.9894642,-0.99189325,-0.99197587,-0.99614667,-0.99763073,-0.99246788,-0.99252587,-0.98770175,-0.99109345,-0.9935905,-0.991976,-0.99746143,-0.99770067,"STANDING",8
"1637",-0.87871593,-0.8056038,-0.87871593,-0.8056038,-0.97363768,-0.93304526,-0.81724451,-0.88676738,-0.97762938,-0.9567096,-0.88048051,-0.8025722,-0.9350659,-0.9292126,-0.92341495,-0.88419033,-0.96246896,-0.95239047,"STANDING",8
"1638",-0.98528738,-0.97403081,-0.98528738,-0.97403081,-0.99343103,-0.99449992,-0.89337094,-0.910246,-0.99592766,-0.99665969,-0.9794724,-0.97382155,-0.99428449,-0.99330198,-0.94532904,-0.90550893,-0.99631408,-0.99704058,"STANDING",8
"1639",-0.99104993,-0.99017684,-0.99104993,-0.99017684,-0.99148263,-0.98929156,-0.95879321,-0.95877358,-0.99671674,-0.99801435,-0.98989811,-0.9909119,-0.98854108,-0.98892612,-0.96951645,-0.95876568,-0.99759333,-0.99856728,"STANDING",8
"1640",-0.99169144,-0.9879277,-0.99169144,-0.9879277,-0.99104523,-0.99023215,-0.98227513,-0.98134404,-0.99572771,-0.99773498,-0.98786057,-0.98882446,-0.98924756,-0.99018663,-0.98672366,-0.98082123,-0.99756142,-0.99781606,"STANDING",8
"1641",-0.99134849,-0.98790188,-0.99134849,-0.98790188,-0.98854762,-0.98763568,-0.98459843,-0.98259988,-0.99219547,-0.99248864,-0.98669843,-0.98966202,-0.98672015,-0.98765533,-0.98645644,-0.98274083,-0.9922727,-0.99282632,"STANDING",8
"1642",-0.99079296,-0.99059792,-0.99079296,-0.99059792,-0.98857748,-0.98853313,-0.98519021,-0.98540247,-0.99325428,-0.99189875,-0.98910701,-0.99225077,-0.98748188,-0.98878236,-0.98745272,-0.9862316,-0.99214842,-0.9915874,"STANDING",8
"1643",-0.99541805,-0.99608103,-0.99541805,-0.99608103,-0.99432635,-0.99777527,-0.99096744,-0.99013042,-0.99732666,-0.99777695,-0.99625748,-0.99562186,-0.99693469,-0.99819638,-0.9930383,-0.98962584,-0.99773276,-0.99762907,"STANDING",8
"1644",-0.99550185,-0.99372344,-0.99550185,-0.99372344,-0.99443471,-0.99653033,-0.99569527,-0.99549702,-0.99758454,-0.99779714,-0.9938275,-0.99367305,-0.99528174,-0.99746217,-0.99621378,-0.9955303,-0.99787612,-0.99744398,"STANDING",8
"1645",-0.99457586,-0.99308048,-0.99457586,-0.99308048,-0.99423936,-0.99586257,-0.99597867,-0.99633855,-0.99825332,-0.99829524,-0.99231697,-0.9938177,-0.99470288,-0.99667546,-0.9968763,-0.99636603,-0.99819581,-0.99817467,"STANDING",8
"1646",-0.46575924,-0.050249949,-0.46575924,-0.050249949,-0.96606746,-0.93722478,-0.80296948,-0.93560609,-0.97885588,-0.94515299,-0.34760818,-0.06689895,-0.94563284,-0.92595306,-0.93635841,-0.94613156,-0.95629843,-0.93604996,"SITTING",8
"1647",-0.90374818,-0.90502284,-0.90374818,-0.90502284,-0.98947466,-0.98592178,-0.84568381,-0.92617736,-0.98835861,-0.96680389,-0.94549166,-0.90105461,-0.98894467,-0.98038562,-0.94465978,-0.92692264,-0.97095148,-0.96364414,"SITTING",8
"1648",-0.96074333,-0.95043425,-0.96074333,-0.95043425,-0.98495634,-0.98484223,-0.90573211,-0.93858427,-0.98335139,-0.96710499,-0.96270854,-0.95062016,-0.98592958,-0.98175174,-0.94950085,-0.94160758,-0.96974189,-0.96563673,"SITTING",8
"1649",-0.97690119,-0.96054665,-0.97690119,-0.96054665,-0.98726459,-0.98574602,-0.95421623,-0.94269907,-0.9881455,-0.9763682,-0.96852431,-0.96117407,-0.98433137,-0.98651357,-0.95813548,-0.9426173,-0.97741238,-0.97622066,"SITTING",8
"1650",-0.98829237,-0.98940567,-0.98829237,-0.98940567,-0.99195567,-0.98639018,-0.97927317,-0.96747704,-0.99283448,-0.97803371,-0.98801934,-0.99112206,-0.98504264,-0.98704331,-0.96799094,-0.97259759,-0.9791129,-0.97771576,"SITTING",8
"1651",-0.99290481,-0.9942526,-0.99290481,-0.9942526,-0.99367558,-0.99463102,-0.98570317,-0.98067045,-0.99754832,-0.99722668,-0.99465425,-0.99390045,-0.99412164,-0.99406769,-0.98757083,-0.97947427,-0.99722384,-0.99701306,"SITTING",8
"1652",-0.99095564,-0.99003131,-0.99095564,-0.99003131,-0.99226134,-0.99416491,-0.98999104,-0.99306387,-0.99662019,-0.99557023,-0.99075202,-0.99005131,-0.99228226,-0.99650182,-0.99364612,-0.99363333,-0.99552786,-0.99553064,"SITTING",8
"1653",-0.99132439,-0.98884288,-0.99132439,-0.98884288,-0.99205518,-0.99122282,-0.98957857,-0.99269722,-0.9969372,-0.99635694,-0.98968773,-0.98895792,-0.99023552,-0.99140666,-0.99424474,-0.99261969,-0.99628926,-0.99632,"SITTING",8
"1654",-0.77735247,-0.70417848,-0.77735247,-0.70417848,-0.96670376,-0.93224791,-0.56325889,-0.84073721,-0.98510805,-0.97529756,-0.7849564,-0.71197726,-0.93740733,-0.92460106,-0.90042946,-0.83386943,-0.97850811,-0.97265864,"SITTING",8
"1655",-0.94455138,-0.91573149,-0.94455138,-0.91573149,-0.98716289,-0.98705144,-0.73347767,-0.81730446,-0.9924463,-0.99431978,-0.94074155,-0.91570149,-0.98588919,-0.98745056,-0.88162947,-0.81123258,-0.99392467,-0.99491227,"SITTING",8
"1656",-0.97970941,-0.98669176,-0.97970941,-0.98669176,-0.99029559,-0.98940996,-0.88300054,-0.88218326,-0.99512577,-0.99461589,-0.98714071,-0.98740711,-0.98792575,-0.99041511,-0.92046379,-0.87944272,-0.9939942,-0.99558595,"SITTING",8
"1657",-0.9804675,-0.98850203,-0.9804675,-0.98850203,-0.99176582,-0.99350126,-0.963317,-0.94907638,-0.99628142,-0.99693635,-0.98928863,-0.9887165,-0.99168569,-0.99564652,-0.97004051,-0.94567573,-0.99659135,-0.99738466,"SITTING",8
"1658",-0.98813006,-0.98934044,-0.98813006,-0.98934044,-0.99155572,-0.99317347,-0.97989424,-0.98658563,-0.99687067,-0.99807134,-0.99009979,-0.98944823,-0.99198616,-0.99390828,-0.99179891,-0.98539165,-0.99799137,-0.99797572,"SITTING",8
"1659",-0.99342497,-0.9930573,-0.99342497,-0.9930573,-0.99333216,-0.9960099,-0.97809161,-0.99135978,-0.99816018,-0.99904596,-0.99268923,-0.99347728,-0.99553107,-0.9954454,-0.99516191,-0.99019116,-0.99902386,-0.99880037,"SITTING",8
"1660",-0.99238708,-0.99161576,-0.99238708,-0.99161576,-0.99088434,-0.99371714,-0.98413817,-0.98973536,-0.99636356,-0.99617779,-0.99100678,-0.99241326,-0.99297706,-0.99357545,-0.99285022,-0.989174,-0.99632687,-0.99581514,"SITTING",8
"1661",-0.99268374,-0.99300905,-0.99268374,-0.99300905,-0.99172911,-0.99270827,-0.9866988,-0.98770835,-0.99477667,-0.99427174,-0.99285867,-0.99325919,-0.99220404,-0.99208502,-0.99056763,-0.98762309,-0.99402169,-0.99465002,"SITTING",8
"1662",-0.99477707,-0.99402027,-0.99477707,-0.99402027,-0.99325834,-0.99394492,-0.99067648,-0.99052709,-0.99565368,-0.99491919,-0.99301479,-0.99487063,-0.99402457,-0.9923606,-0.99222278,-0.99071826,-0.99453286,-0.99551677,"SITTING",8
"1663",-0.99128459,-0.98866148,-0.99128459,-0.98866148,-0.99116935,-0.99153475,-0.99445011,-0.99387724,-0.99643534,-0.99682599,-0.9882342,-0.98971726,-0.99093785,-0.99108801,-0.99370357,-0.99495745,-0.99677334,-0.99675038,"SITTING",8
"1664",-0.98872375,-0.98774314,-0.98872375,-0.98774314,-0.99184155,-0.9929907,-0.99253496,-0.99117877,-0.99715272,-0.99775681,-0.9877348,-0.98862209,-0.99309362,-0.99133462,-0.99334099,-0.99095234,-0.99781455,-0.99743192,"SITTING",8
"1665",-0.99073416,-0.99187742,-0.99073416,-0.99187742,-0.99373664,-0.99706292,-0.99238067,-0.99139415,-0.99724381,-0.99817299,-0.99254041,-0.99167752,-0.99648863,-0.99669186,-0.99306252,-0.99145697,-0.99816053,-0.99794615,"SITTING",8
"1666",-0.99278766,-0.99468247,-0.99278766,-0.99468247,-0.99535214,-0.9967679,-0.99534942,-0.99404834,-0.99800911,-0.99823673,-0.99453057,-0.99471953,-0.99612227,-0.99644754,-0.99514749,-0.99405086,-0.99838786,-0.9977414,"SITTING",8
"1667",-0.99423024,-0.99382375,-0.99423024,-0.99382375,-0.99498204,-0.99364431,-0.99529653,-0.99324372,-0.99825644,-0.99634197,-0.994187,-0.99356801,-0.99227083,-0.9948315,-0.99326599,-0.99425837,-0.99613929,-0.99653892,"SITTING",8
"1668",-0.90267282,-0.88975111,-0.90267282,-0.88975111,-0.98737236,-0.98651161,-0.69039437,-0.81787238,-0.9916038,-0.98838766,-0.93470592,-0.88617677,-0.9861558,-0.98557728,-0.88068935,-0.812374,-0.9887236,-0.98823903,"LAYING",8
"1669",-0.97279252,-0.95960653,-0.97279252,-0.95960653,-0.99415823,-0.99640296,-0.8464117,-0.86285818,-0.99665436,-0.99700347,-0.96670712,-0.96079938,-0.99580908,-0.99596512,-0.90722043,-0.85985327,-0.99662047,-0.99746617,"LAYING",8
"1670",-0.99136424,-0.99506504,-0.99136424,-0.99506504,-0.99512435,-0.9977553,-0.94373267,-0.93588765,-0.99741483,-0.99848194,-0.99579365,-0.99434022,-0.99795302,-0.99595584,-0.95618242,-0.93438319,-0.99822324,-0.99858776,"LAYING",8
"1671",-0.99746204,-0.99800795,-0.99746204,-0.99800795,-0.99651815,-0.99825857,-0.97762744,-0.98887561,-0.99757145,-0.99826613,-0.99839057,-0.99718979,-0.99849105,-0.99650975,-0.99250125,-0.98816131,-0.99807174,-0.99837861,"LAYING",8
"1672",-0.99521635,-0.99461851,-0.99521635,-0.99461851,-0.99392391,-0.99442333,-0.98068012,-0.99246593,-0.99643014,-0.99524903,-0.99528284,-0.99402483,-0.99371882,-0.99413927,-0.99383876,-0.99254881,-0.99520593,-0.99523441,"LAYING",8
"1673",-0.99233051,-0.99510408,-0.99233051,-0.99510408,-0.99185595,-0.9947639,-0.98485302,-0.98878476,-0.99574021,-0.99496015,-0.99498242,-0.99506438,-0.99380817,-0.99507063,-0.99192527,-0.988358,-0.99442454,-0.99571666,"LAYING",8
"1674",-0.99446462,-0.994453,-0.99446462,-0.994453,-0.99416781,-0.99680857,-0.99139508,-0.99420467,-0.99696684,-0.99753725,-0.99445069,-0.99438279,-0.99588262,-0.99666871,-0.99488993,-0.9944932,-0.99740798,-0.99743697,"LAYING",8
"1675",-0.99539247,-0.99486567,-0.99539247,-0.99486567,-0.99358425,-0.99481019,-0.99500523,-0.99651657,-0.99721032,-0.99798732,-0.99451663,-0.9950039,-0.99401098,-0.99474922,-0.99741962,-0.99623221,-0.99830114,-0.99726048,"LAYING",8
"1676",-0.99654076,-0.99716259,-0.99654076,-0.99716259,-0.99284404,-0.99437152,-0.99648011,-0.99756832,-0.99735792,-0.99824934,-0.99642492,-0.99743258,-0.99392958,-0.99358236,-0.99769274,-0.99774191,-0.9981232,-0.99817628,"LAYING",8
"1677",-0.99679251,-0.99772852,-0.99679251,-0.99772852,-0.99430707,-0.99562945,-0.99660688,-0.99715491,-0.99800792,-0.99863236,-0.99696407,-0.99801029,-0.99483694,-0.9956373,-0.99767539,-0.99705775,-0.99853337,-0.99852959,"LAYING",8
"1678",-0.99625723,-0.9985122,-0.99625723,-0.9985122,-0.99545585,-0.9961805,-0.99717832,-0.99788273,-0.99869942,-0.99896285,-0.99777303,-0.99869966,-0.99569341,-0.99565296,-0.99815359,-0.9978736,-0.9990004,-0.99859905,"LAYING",8
"1679",-0.99543642,-0.9962235,-0.99543642,-0.9962235,-0.99485752,-0.99273702,-0.99688454,-0.99837032,-0.99880578,-0.99934887,-0.99544366,-0.99664447,-0.99369307,-0.98979019,-0.99858504,-0.99832824,-0.9992599,-0.99907951,"LAYING",8
"1680",-0.99366037,-0.99338195,-0.99366037,-0.99338195,-0.99269515,-0.98976261,-0.99617291,-0.98946632,-0.99774795,-0.99438483,-0.99224256,-0.99435379,-0.99026179,-0.98747924,-0.98882649,-0.99173002,-0.99436312,-0.99428484,"LAYING",8
"1681",-0.91979963,-0.86958268,-0.91979963,-0.86958268,-0.96631198,-0.89805512,-0.7558999,-0.80910185,-0.97874239,-0.96289025,-0.90976391,-0.87006423,-0.9194128,-0.87355787,-0.86215263,-0.80918139,-0.96649591,-0.9603617,"LAYING",8
"1682",-0.98495159,-0.98725505,-0.98495159,-0.98725505,-0.99101069,-0.9939726,-0.90274836,-0.87970221,-0.99357846,-0.99332418,-0.98882747,-0.98714218,-0.99193652,-0.99673394,-0.91833002,-0.87712173,-0.99261517,-0.99456431,"LAYING",8
"1683",-0.98990072,-0.99176215,-0.98990072,-0.99176215,-0.99196341,-0.99427727,-0.9712668,-0.96502787,-0.99414436,-0.99618476,-0.99118198,-0.9925214,-0.99285439,-0.99562497,-0.97895214,-0.96268134,-0.99592636,-0.99649303,"LAYING",8
"1684",-0.99209217,-0.99111751,-0.99209217,-0.99111751,-0.9910183,-0.99188581,-0.98069391,-0.99035378,-0.99467338,-0.99628756,-0.99048327,-0.99194141,-0.99112376,-0.99174414,-0.99236826,-0.99036328,-0.99620817,-0.99625551,"LAYING",8
"1685",-0.99466055,-0.99415791,-0.99466055,-0.99415791,-0.99063357,-0.99311025,-0.98182656,-0.99295479,-0.99581293,-0.99706228,-0.99294584,-0.99508432,-0.99153725,-0.99467309,-0.99443547,-0.99287874,-0.997054,-0.99684989,"LAYING",8
